NIST 614 - 1
start:0
Time,206Pb,207Pb,208Pb,232Th,238U
61.40824,106922.0119,94274.80892,228825.4468,98637.64595,195089.5566
61.54134,109006.5672,91860.10499,222207.6494,99015.61661,193058.3842
61.67447,105241.171,96673.98162,227934.3872,98889.62512,197174.5215
61.80769,111730.4594,97217.85787,230735.0722,102543.8918,203912.9207
61.94075,108603.0778,98993.618,227934.3872,106955.631,200436.3124
62.07392,113445.8059,98353.67548,246659.8669,102543.8918,202040.7817
62.20699,107762.5167,96418.04801,234427.8346,107838.1649,200275.8767
62.34019,105980.7133,95858.21143,233027.0044,105821.0357,200917.6317
62.47337,112773.093,94930.53723,226279.7292,97503.80227,198297.3378
62.60667,108939.3181,91188.54809,221189.8349,95992.17005,196105.2656
62.73989,107661.6532,92243.86793,231371.6783,93976.94365,201773.3559
62.87304,107123.7279,94978.5187,232390.3148,99897.59242,207122.9492
63.00625,108703.949,96498.0267,231244.3545,99015.61661,205357.3324
63.13938,109544.5731,97841.74496,240669.7864,95110.46868,210173.2337
63.27256,108535.8309,94338.7809,224625.2882,102543.8918,200436.3124
63.40577,110654.2832,95826.22152,233791.0743,102543.8918,203110.5414
63.53879,109443.6953,92675.61527,223989.0225,106199.2227,205624.8342
63.67197,111730.4594,94130.87314,211906.0705,101787.7493,198243.8681
63.80503,108367.7151,95474.33793,231626.3297,99267.60337,197441.8496
63.93813,106518.5895,94770.60034,230353.124,95614.29045,196051.8052
64.0712,107594.4113,94210.83726,218391.2684,96370.06103,197762.6509
64.20431,106283.2658,95682.26795,225134.3238,97881.73878,192791.1491
64.33743,104804.1892,95746.24711,225643.38,90325.17061,195731.0475
64.47045,108334.0922,96721.96975,237484.7313,100905.6407,198136.9293
64.60357,110351.6253,95650.27849,226661.5541,97755.75868,205250.3332
64.73668,112705.8237,97761.7577,238758.6569,104560.4945,206641.3928
64.86978,109309.1927,95938.18655,230607.7549,98637.64595,201185.0393
65.0029,109107.4415,92995.4377,246532.3888,100653.621,196746.8082
65.13602,108132.3567,96705.97369,229207.3488,94354.77395,187554.4847
65.26915,105173.942,92483.72573,214321.7347,96873.93338,195303.3833
65.40231,104064.7163,92147.9261,227552.5238,93473.18762,196319.1095
65.53548,107695.2743,93411.21903,222589.351,104056.3134,196960.663
65.66869,103594.1653,95666.27321,227934.3872,99645.593,202254.7264
65.80183,105442.86,94402.75321,227297.9546,97503.80227,204126.8972
65.93493,111293.2517,96673.98162,241944.0336,109225.1293,205089.8362
66.06794,111293.2517,99649.59296,243600.7472,106451.3537,216115.3805
66.2011,111259.621,99297.60213,237739.5061,99015.61661,206320.3654
66.33424,107493.549,95218.42878,227679.8103,95740.24905,202308.2131
66.4674,111764.0914,93475.18662,231880.9863,96621.99468,197334.9177
66.60052,108603.0778,94738.6132,223225.5461,95992.17005,207390.4885
66.73356,108872.0693,98305.68111,241052.047,101031.6524,206427.3736
66.86663,112302.2155,99009.61698,231626.3297,104182.3568,203912.9207
66.99988,106653.0622,93331.26001,242963.5239,98385.67183,200757.1899
67.13311,113479.4424,95922.19149,246787.3463,101283.6796,204501.3648
67.26625,108603.0778,97409.81983,228952.7462,106703.4898,194982.6446
67.39939,106720.2991,96050.15258,225134.3238,102543.8918,197976.5229
67.53243,108266.8466,95634.28379,225643.38,98763.6349,196639.8822
67.66563,104972.2573,91636.2487,230989.7108,95236.42222,199473.7289
67.79873,105779.0156,94066.90222,229971.1874,97881.73878,199473.7289
67.93177,106854.7739,93475.18662,223861.7732,103552.1526,196853.7352
